# Sesion:6 Fecha:2026-03-26 20:12:29 Shots:1 Duracion:11,36s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.4020,0.091858,-0.280823,0.816223,-0.496521,-34.5244
0.4100,0.091858,-0.280823,0.816223,-0.496521,-34.4553
0.4180,0.092773,-0.282654,0.815002,-0.497253,-34.3836
0.4270,0.093445,-0.283264,0.814148,-0.498108,-34.3114
0.4350,0.098999,-0.278564,0.815002,-0.498291,-34.2057
0.4390,0.102905,-0.273193,0.816528,-0.498047,-34.1607
0.4470,0.102905,-0.273193,0.816528,-0.498047,-34.1179
0.4590,0.105164,-0.269531,0.817749,-0.497559,-34.1105
0.4630,0.106873,-0.268372,0.816895,-0.499207,-33.9597
0.4710,0.108582,-0.268372,0.815369,-0.501404,-33.7639
0.4790,0.108582,-0.268372,0.815369,-0.501404,-33.5779
0.4880,0.110352,-0.268127,0.814209,-0.502930,-33.4238
0.4960,0.111877,-0.267639,0.813293,-0.504456,-33.2774
0.5000,0.115295,-0.265076,0.813232,-0.505066,-33.1502
0.5090,0.115295,-0.265076,0.813232,-0.505066,-33.0293
0.5170,0.119995,-0.260620,0.814392,-0.504395,-32.9743
0.5250,0.121643,-0.258301,0.814758,-0.504578,-32.9135
0.5290,0.122131,-0.257751,0.813477,-0.506836,-32.7264
0.5370,0.122131,-0.257751,0.813477,-0.506836,-32.5486
0.5490,0.120972,-0.258179,0.811584,-0.509949,-32.3380
0.5530,0.114807,-0.253296,0.812500,-0.512390,-32.2788
0.5610,0.103638,-0.242004,0.815613,-0.515198,-32.2974
0.5690,0.103638,-0.242004,0.815613,-0.515198,-32.3151
0.5780,0.091797,-0.230103,0.819641,-0.516602,-32.4338
0.5860,0.082275,-0.220093,0.822144,-0.518555,-32.4545
0.5900,0.075195,-0.212585,0.822571,-0.522095,-32.3089
0.5980,0.075195,-0.212585,0.822571,-0.522095,-32.1705
0.6070,0.070557,-0.207947,0.821716,-0.525879,-31.9486
0.6150,0.069885,-0.205139,0.820618,-0.528809,-31.7147
0.6190,0.071289,-0.202881,0.819824,-0.530762,-31.5105
